Date,Coint_PValue,Is_Cointegrated
2016-05-26,0.6377979275234438,False
2016-05-27,0.527070270548043,False
2016-05-31,0.39679246000060137,False
2016-06-01,0.3175287189175538,False
2016-06-02,0.3072638620255667,False
2016-06-03,0.36033676182663654,False
2016-06-06,0.28001793957538135,False
2016-06-07,0.38632717660486143,False
2016-06-08,0.3934727442645727,False
2016-06-09,0.3842528641741899,False
2016-06-10,0.3086303370455698,False
2016-06-13,0.28297428240026584,False
2016-06-14,0.3628344713265699,False
2016-06-15,0.3366786980692309,False
2016-06-16,0.3083944900579755,False
2016-06-17,0.2318264523929776,False
2016-06-20,0.2766439157928522,False
2016-06-21,0.22158827634443268,False
2016-06-22,0.1546606184719153,False
2016-06-23,0.18923204169296676,False
2016-06-24,0.2515412767115114,False
2016-06-27,0.1911663154056838,False
2016-06-28,0.24000104875164524,False
2016-06-29,0.2013386476709842,False
2016-06-30,0.25725804404700664,False
2016-07-01,0.2599682541421321,False
2016-07-05,0.3825721684232535,False
2016-07-06,0.37259354734344663,False
2016-07-07,0.37769691494325874,False
2016-07-08,0.3611451289713114,False
2016-07-11,0.37248802066836983,False
2016-07-12,0.4073318866583034,False
2016-07-13,0.3723121789925153,False
2016-07-14,0.43194616277909864,False
2016-07-15,0.42117161311778073,False
2016-07-18,0.4238316750765194,False
2016-07-19,0.42853327384382867,False
2016-07-20,0.43773945142905346,False
2016-07-21,0.4471294809458523,False
2016-07-22,0.4484818676179459,False
2016-07-25,0.4580473228900227,False
2016-07-26,0.47534520455310875,False
2016-07-27,0.47302004869530045,False
2016-07-28,0.48250766989115124,False
2016-07-29,0.5346657222156647,False
2016-08-01,0.5327900788679812,False
2016-08-02,0.5622215640608643,False
2016-08-03,0.5708759001012389,False
2016-08-04,0.5626715461951599,False
2016-08-05,0.5295915257482836,False
2016-08-08,0.5152426691561816,False
2016-08-09,0.4956554809032356,False
2016-08-10,0.46330016871069546,False
2016-08-11,0.45507574949407503,False
2016-08-12,0.4401534320712282,False
2016-08-15,0.4383935747374973,False
2016-08-16,0.4388348562455411,False
2016-08-17,0.45739709228434877,False
2016-08-18,0.4224107694485421,False
2016-08-19,0.4248593365569773,False
2016-08-22,0.4391952609403091,False
2016-08-23,0.3391865403034994,False
2016-08-24,0.35450154548462237,False
2016-08-25,0.31244818740718144,False
2016-08-26,0.4403508053136649,False
2016-08-29,0.46102241028446833,False
2016-08-30,0.4570507161303674,False
2016-08-31,0.5100313758424004,False
2016-09-01,0.529971856836399,False
2016-09-02,0.5425921697655297,False
2016-09-06,0.5209884138611719,False
2016-09-07,0.5111301464248145,False
2016-09-08,0.5046421501736397,False
2016-09-09,0.510707504207562,False
2016-09-12,0.5077806314486581,False
2016-09-13,0.5029506730219014,False
2016-09-14,0.5283632725191796,False
2016-09-15,0.5607991221266794,False
2016-09-16,0.5645691869672713,False
2016-09-19,0.6032571646873951,False
2016-09-20,0.5866567797715018,False
2016-09-21,0.6213339741486468,False
2016-09-22,0.5846917637047769,False
2016-09-23,0.5586215084752307,False
2016-09-26,0.5718393062038627,False
2016-09-27,0.5651694289492845,False
2016-09-28,0.5803088246959234,False
2016-09-29,0.5385531159343568,False
2016-09-30,0.5327888533583173,False
2016-10-03,0.5268569047254462,False
2016-10-04,0.5173050814067255,False
2016-10-05,0.4661900205951797,False
2016-10-06,0.4884547932943025,False
2016-10-07,0.4504297991373335,False
2016-10-11,0.42465286327451973,False
2016-10-12,0.5114881735310851,False
2016-10-13,0.5110879783473175,False
2016-10-14,0.5134012424770932,False
2016-10-17,0.50496943070135,False
2016-10-18,0.4791334046725069,False
2016-10-19,0.5138570043086766,False
2016-10-20,0.531560778480019,False
2016-10-21,0.5156478952426486,False
2016-10-24,0.5259844167956745,False
2016-10-25,0.5440801460145263,False
2016-10-26,0.5107579199708422,False
2016-10-27,0.5268832512275445,False
2016-10-28,0.43996944222010365,False
2016-10-31,0.44093556131693906,False
2016-11-01,0.4432989105173592,False
2016-11-02,0.42915122916284143,False
2016-11-03,0.36741956397342335,False
2016-11-04,0.42533070161020525,False
2016-11-07,0.48568947941747137,False
2016-11-08,0.4997985503960498,False
2016-11-09,0.48766229411592543,False
2016-11-10,0.4833162106915807,False
2016-11-14,0.4937597300672186,False
2016-11-15,0.5094156441735935,False
2016-11-16,0.4931058239697202,False
2016-11-17,0.4937303236475663,False
2016-11-18,0.49174169966996273,False
2016-11-21,0.4924584445284344,False
2016-11-22,0.4924109115236511,False
2016-11-23,0.4930374727709469,False
2016-11-25,0.4880744609577306,False
2016-11-28,0.48541689583320885,False
2016-11-29,0.48915637531799994,False
2016-11-30,0.5605050707004618,False
2016-12-01,0.4685511389022771,False
2016-12-02,0.46573233897681643,False
2016-12-05,0.46704940728887695,False
2016-12-06,0.47042651907377886,False
2016-12-07,0.4844368324276904,False
2016-12-08,0.49617159021210816,False
2016-12-09,0.4920430052684032,False
2016-12-12,0.4874351610535816,False
2016-12-13,0.45334569583973183,False
2016-12-14,0.44524078547967494,False
2016-12-15,0.4557277827324767,False
2016-12-16,0.4578937094934497,False
2016-12-19,0.45844774618160106,False
2016-12-20,0.45876753235568446,False
2016-12-21,0.4661996898538392,False
2016-12-22,0.4302221174314825,False
2016-12-23,0.45215176009305624,False
2016-12-27,0.4533101379756551,False
2016-12-28,0.45437702327514734,False
2016-12-29,0.43660214406683484,False
2016-12-30,0.42429947429087256,False
2017-01-03,0.423544240102503,False
2017-01-04,0.41175958856091094,False
2017-01-05,0.420702085275997,False
2017-01-06,0.4062554764745555,False
2017-01-09,0.35701945284526615,False
2017-01-10,0.2773467110947192,False
2017-01-11,0.20225205868525692,False
2017-01-12,0.16049084633156113,False
2017-01-13,0.15366616496868424,False
2017-01-17,0.13607515919262103,False
2017-01-18,0.19364601164953416,False
2017-01-19,0.13464769069284482,False
2017-01-20,0.09685737417530121,False
2017-01-23,0.042858116626158516,True
2017-01-24,0.10263102324278178,False
2017-01-25,0.18661931136871585,False
2017-01-26,0.10510943821305818,False
2017-01-27,0.12805011584773696,False
2017-01-30,0.1384176130285792,False
2017-01-31,0.1687601886235517,False
2017-02-01,0.15495129173521588,False
2017-02-02,0.12984709585393023,False
2017-02-03,0.09359876789550403,False
2017-02-06,0.1840209688292304,False
2017-02-07,0.16109882934143166,False
2017-02-08,0.08625224058036762,False
2017-02-09,0.039920976950907634,True
2017-02-10,0.016747102384042215,True
2017-02-13,0.015797363331254602,True
2017-02-14,0.005828663077530422,True
2017-02-15,0.039671478922167984,True
2017-02-16,0.03195425764137524,True
2017-02-17,0.05797611292665697,False
2017-02-21,0.07291002888451245,False
2017-02-22,0.09929735975980541,False
2017-02-23,0.13393335802290823,False
2017-02-24,0.1835132805937354,False
2017-02-27,0.16626364612310163,False
2017-02-28,0.20340533872714878,False
2017-03-01,0.142286788277319,False
2017-03-02,0.18323009222109848,False
2017-03-03,0.15276757328866036,False
2017-03-06,0.18749906419476453,False
2017-03-07,0.1706396983557456,False
2017-03-08,0.2182613048414157,False
2017-03-09,0.16877796092288028,False
2017-03-10,0.1324553728578433,False
2017-03-13,0.15790831111784398,False
2017-03-14,0.1476242354326644,False
2017-03-15,0.15391679127844243,False
2017-03-16,0.12777852031633413,False
2017-03-17,0.1032456925105778,False
2017-03-20,0.14501187799151005,False
2017-03-21,0.25627777874267377,False
2017-03-22,0.16790730876739202,False
2017-03-23,0.16993242738397574,False
2017-03-24,0.18799469494696203,False
2017-03-27,0.17903017583818387,False
2017-03-28,0.17462435209143512,False
2017-03-29,0.16626195312617303,False
2017-03-30,0.13603419418189006,False
2017-03-31,0.12104124411999129,False
2017-04-03,0.1226750883284532,False
2017-04-04,0.08417811595508962,False
2017-04-05,0.05020505258061303,False
2017-04-06,0.05167505494078464,False
2017-04-07,0.09322670796250421,False
2017-04-10,0.06891573826470283,False
2017-04-11,0.1440538319363741,False
2017-04-12,0.18325757305274937,False
2017-04-13,0.20093259956292547,False
2017-04-17,0.18974512791310155,False
2017-04-18,0.18610807497710735,False
2017-04-19,0.16684532325835238,False
2017-04-20,0.12118352081131556,False
2017-04-21,0.13122922304674356,False
2017-04-24,0.16189345389451776,False
2017-04-25,0.1690047548482097,False
2017-04-26,0.17117655915453867,False
2017-04-27,0.16160715362602596,False
2017-04-28,0.18464136078093318,False
2017-05-01,0.18878169513027598,False
2017-05-02,0.1886530449349017,False
2017-05-03,0.20377670699858608,False
2017-05-04,0.2057927763177253,False
2017-05-05,0.2489826929624928,False
2017-05-08,0.2384286189930947,False
2017-05-09,0.23225229584587875,False
2017-05-10,0.2598573477484502,False
2017-05-11,0.2171232805424237,False
2017-05-12,0.2278423933176243,False
2017-05-15,0.24073099942961307,False
2017-05-16,0.21388784529186394,False
2017-05-17,0.2125888912626102,False
2017-05-18,0.19046768126865032,False
2017-05-19,0.17450874654607168,False
2017-05-22,0.16595861799219458,False
2017-05-23,0.163274913915526,False
2017-05-24,0.17311662564131103,False
2017-05-25,0.15898955454667735,False
2017-05-26,0.12048358518475033,False
2017-05-30,0.08828015215480817,False
2017-05-31,0.07417529884168188,False
2017-06-01,0.08822812429315902,False
2017-06-02,0.09551876849179997,False
2017-06-05,0.10174079883355036,False
2017-06-06,0.09673401780406948,False
2017-06-07,0.06968904022943667,False
2017-06-08,0.1385757476677682,False
2017-06-09,0.08562361455681189,False
2017-06-12,0.04921683941571395,True
2017-06-13,0.05168168516655178,False
2017-06-14,0.03805343052485185,True
2017-06-15,0.034121711895366,True
2017-06-16,0.05477600145847106,False
2017-06-19,0.06379437173486023,False
2017-06-20,0.05615731570675147,False
2017-06-21,0.14287797604236502,False
2017-06-22,0.15163491164909138,False
2017-06-23,0.15514567219206737,False
2017-06-26,0.14224612047915508,False
2017-06-27,0.1344327106792093,False
2017-06-28,0.15388037853178188,False
2017-06-29,0.16200269947473234,False
2017-06-30,0.1558012425121323,False
2017-07-03,0.07740522782900934,False
2017-07-05,0.128497665324611,False
2017-07-06,0.13367682755614702,False
2017-07-07,0.1360593026396959,False
2017-07-10,0.10269176589149648,False
2017-07-11,0.112975489669558,False
2017-07-12,0.129140485790117,False
2017-07-13,0.11492619225802114,False
2017-07-14,0.08876900481383271,False
2017-07-17,0.08675666100659485,False
2017-07-18,0.09215974387323805,False
2017-07-19,0.08641174835840953,False
2017-07-20,0.05178538611455191,False
2017-07-21,0.060192885661526654,False
2017-07-24,0.05559584824725407,False
2017-07-25,0.03912683865026993,True
2017-07-26,0.03660735502666437,True
2017-07-27,0.04878117024120714,True
2017-07-28,0.04975544325368516,True
2017-07-31,0.11761464698518947,False
2017-08-01,0.08549610872425062,False
2017-08-02,0.07824331778662408,False
2017-08-03,0.05959291883348074,False
2017-08-04,0.04561690762548855,True
2017-08-07,0.05784518814445015,False
2017-08-08,0.07534664879672191,False
2017-08-09,0.0741530106836344,False
2017-08-10,0.10153582279164886,False
2017-08-11,0.09975957820723996,False
2017-08-14,0.08493443590508803,False
2017-08-15,0.11970443527241142,False
2017-08-16,0.13116976166237931,False
2017-08-17,0.14675071612205248,False
2017-08-18,0.14855853372408834,False
2017-08-21,0.14085579339034998,False
2017-08-22,0.13507451074641103,False
2017-08-23,0.12312398034433092,False
2017-08-24,0.1402857220846882,False
2017-08-25,0.1383725600351226,False
2017-08-28,0.13958001428975692,False
2017-08-29,0.14494841216343873,False
2017-08-30,0.14925989234251885,False
2017-08-31,0.15312060728701093,False
2017-09-01,0.14157347456629865,False
2017-09-05,0.1215897350068113,False
2017-09-06,0.08972681944853589,False
2017-09-07,0.11468892697470068,False
2017-09-08,0.12759616711480953,False
2017-09-11,0.1370026710253765,False
2017-09-12,0.1466174737474391,False
2017-09-13,0.1422834803241534,False
2017-09-14,0.13878768788862977,False
2017-09-15,0.12022537318907922,False
2017-09-18,0.09492313531895075,False
2017-09-19,0.09194175804828147,False
2017-09-20,0.06716100138335662,False
2017-09-21,0.07232951523182843,False
2017-09-22,0.06451755223356548,False
2017-09-25,0.10645144164223036,False
2017-09-26,0.16679740362771972,False
2017-09-27,0.12342142095903519,False
2017-09-28,0.15693357045469902,False
2017-09-29,0.11022830558971974,False
2017-10-02,0.18065981315072183,False
2017-10-03,0.17760259680292123,False
2017-10-04,0.182640115595742,False
2017-10-05,0.17466578781928144,False
2017-10-06,0.18759708782635803,False
2017-10-09,0.16899925221522782,False
2017-10-10,0.16957400294392172,False
2017-10-11,0.19591661903271884,False
2017-10-12,0.20668549885089127,False
2017-10-13,0.18489832167426878,False
2017-10-16,0.19953951466376119,False
2017-10-17,0.2180887131500464,False
2017-10-18,0.2191227160744048,False
2017-10-19,0.24263253977443416,False
2017-10-20,0.21117513281445888,False
2017-10-23,0.22907138030838659,False
2017-10-24,0.13574045283391112,False
2017-10-25,0.2378529667174601,False
2017-10-26,0.1441553546899642,False
2017-10-27,0.16624869697533007,False
2017-10-30,0.37984582438293707,False
2017-10-31,0.3735572753919487,False
2017-11-01,0.39044973778907577,False
2017-11-02,0.4010645284403037,False
2017-11-03,0.38353708487811256,False
2017-11-06,0.42801618917850087,False
2017-11-07,0.4985457058470513,False
2017-11-08,0.5177091907174257,False
2017-11-09,0.5153451705850118,False
2017-11-10,0.5463213396182529,False
2017-11-13,0.4933498814419829,False
2017-11-14,0.4210444071968847,False
2017-11-15,0.5162591044612359,False
2017-11-16,0.48112122884208475,False
2017-11-17,0.47705273936271814,False
2017-11-20,0.5584582717208927,False
2017-11-21,0.5980807441928973,False
2017-11-22,0.6732936781192419,False
2017-11-24,0.7683377187985854,False
2017-11-27,0.8218316765241451,False
2017-11-28,0.7592172946359396,False
2017-11-29,0.6354250499897395,False
2017-11-30,0.7635761226021982,False
2017-12-01,0.8102472531448387,False
2017-12-04,0.8584075916532721,False
2017-12-05,0.8261749631779018,False
2017-12-06,0.8440773904864363,False
2017-12-07,0.7396500841623758,False
2017-12-08,0.8117706938092221,False
2017-12-11,0.8483878814406121,False
2017-12-12,0.8745732858248775,False
2017-12-13,0.8463078518925882,False
2017-12-14,0.8343677574306547,False
2017-12-15,0.8530764513153037,False
2017-12-18,0.8634180982745272,False
2017-12-19,0.8487116492918286,False
2017-12-20,0.857238866009332,False
2017-12-21,0.8751306297008692,False
2017-12-22,0.8716548174199348,False
2017-12-26,0.8653507333385664,False
2017-12-27,0.8902561596945221,False
2017-12-28,0.8514586184236672,False
2017-12-29,0.865222034535112,False
2018-01-02,0.8821269248298822,False
2018-01-03,0.9265030304582718,False
2018-01-04,0.947621094899858,False
2018-01-05,0.9396327671176735,False
2018-01-08,0.9031033828360202,False
2018-01-09,0.9387958763371643,False
2018-01-10,0.965692770643976,False
2018-01-11,0.9695780096702301,False
2018-01-12,0.9781319498708461,False
2018-01-16,0.9864653867432841,False
2018-01-17,0.9803856964718346,False
2018-01-18,0.987289573499695,False
2018-01-19,0.9863286510582586,False
2018-01-22,0.982816205958177,False
2018-01-23,0.9842290470736927,False
2018-01-24,0.9902684889319558,False
2018-01-25,0.9926141622626529,False
2018-01-26,0.9915919563823284,False
2018-01-29,0.992345886942111,False
2018-01-30,0.9891766264956559,False
2018-01-31,0.9868057064077039,False
2018-02-01,0.9884205166541636,False
2018-02-02,0.9916553075573191,False
2018-02-05,0.9905149064764668,False
2018-02-06,0.986074587036198,False
2018-02-07,0.9818486662919979,False
2018-02-08,0.9683549002855748,False
2018-02-09,0.9599768841149923,False
2018-02-12,0.9288164639017407,False
2018-02-13,0.9292474280071691,False
2018-02-14,0.9252991288729926,False
2018-02-15,0.9387201689686874,False
2018-02-16,0.9434136233240629,False
2018-02-20,0.9425682753604647,False
2018-02-21,0.9437301877582621,False
2018-02-22,0.9397333878938443,False
2018-02-23,0.9474433143975572,False
2018-02-26,0.952131503829514,False
2018-02-27,0.9524433294815483,False
2018-02-28,0.9400693130347944,False
2018-03-01,0.9153204231942376,False
2018-03-02,0.9049729632245862,False
2018-03-05,0.9056213204413676,False
2018-03-06,0.9204889304005752,False
2018-03-07,0.9214686741233074,False
2018-03-08,0.893555188970987,False
2018-03-09,0.8659975068628065,False
2018-03-12,0.8837419079677569,False
2018-03-13,0.8748411346275764,False
2018-03-14,0.8440484642810877,False
2018-03-15,0.8568162718230707,False
2018-03-16,0.8409335055530077,False
2018-03-19,0.8593203714727051,False
2018-03-20,0.8438492034173932,False
2018-03-21,0.8597053094423881,False
2018-03-22,0.8807854899850143,False
2018-03-23,0.8506855878630776,False
2018-03-26,0.8735925993121141,False
2018-03-27,0.8593086526755163,False
2018-03-28,0.8720116017847608,False
2018-03-29,0.8662478853141253,False
2018-04-02,0.8822188355582352,False
2018-04-03,0.831330050307631,False
2018-04-04,0.8356924684272813,False
2018-04-05,0.840990221610897,False
2018-04-06,0.8311312530695854,False
2018-04-09,0.802747267857856,False
2018-04-10,0.8174800804195488,False
2018-04-11,0.8365218086535877,False
2018-04-12,0.8603493344780964,False
2018-04-13,0.8129411675044655,False
2018-04-16,0.8319791189533849,False
2018-04-17,0.8005925151820821,False
2018-04-18,0.8024163327605252,False
2018-04-19,0.8809315504810178,False
2018-04-20,0.8489618663216831,False
2018-04-23,0.862924714801925,False
2018-04-24,0.8599807666877715,False
2018-04-25,0.8486795554207748,False
2018-04-26,0.862661493123154,False
2018-04-27,0.8754092616930782,False
2018-04-30,0.8594189737643171,False
2018-05-01,0.8610113884738992,False
2018-05-02,0.837566214163904,False
2018-05-03,0.8396428355055505,False
2018-05-04,0.8186979198525,False
2018-05-07,0.8570910856518802,False
2018-05-08,0.8746716141124553,False
2018-05-09,0.8361029573511664,False
2018-05-10,0.890946689554585,False
2018-05-11,0.9164177623583551,False
2018-05-14,0.9032914064628463,False
2018-05-15,0.9141727915267719,False
2018-05-16,0.9155664826630987,False
2018-05-17,0.9123253109412248,False
2018-05-18,0.9221369923419548,False
2018-05-21,0.9208998482340787,False
2018-05-22,0.9248027611292589,False
2018-05-23,0.9414390867864568,False
2018-05-24,0.9396116072539767,False
2018-05-25,0.9303807599885832,False
2018-05-29,0.8968136375306148,False
2018-05-30,0.7992712163296727,False
2018-05-31,0.8736188304529917,False
2018-06-01,0.8654495069200911,False
2018-06-04,0.8391990194965497,False
2018-06-05,0.805841455844484,False
2018-06-06,0.8326584566419936,False
2018-06-07,0.7812648656478942,False
2018-06-08,0.810918268122386,False
2018-06-11,0.8030592776706796,False
2018-06-12,0.8249963814615964,False
2018-06-13,0.8206808473662677,False
2018-06-14,0.7847494236838704,False
2018-06-15,0.7856743880474266,False
2018-06-18,0.7990097773265358,False
2018-06-19,0.7291395514263765,False
2018-06-20,0.6535638573219329,False
2018-06-21,0.653553847328002,False
2018-06-22,0.6381122600607609,False
2018-06-25,0.7355881732375306,False
2018-06-26,0.7637851475234048,False
2018-06-27,0.8527391278710669,False
2018-06-28,0.9218211648158384,False
2018-06-29,0.9220056226833298,False
2018-07-02,0.9409874085960485,False
2018-07-03,0.9298772188760478,False
2018-07-05,0.8890911176824795,False
2018-07-06,0.8649329745286258,False
2018-07-09,0.846710670919697,False
2018-07-10,0.8547574616963458,False
2018-07-11,0.8882630273131937,False
2018-07-12,0.7989947003147937,False
2018-07-13,0.7948521452432464,False
2018-07-16,0.8127063986719842,False
2018-07-17,0.737129749156039,False
2018-07-18,0.7637740153110045,False
2018-07-19,0.783635481529164,False
2018-07-20,0.7877363090635767,False
2018-07-23,0.74779496730637,False
2018-07-24,0.6604889065678734,False
2018-07-25,0.7451828831972976,False
2018-07-26,0.7836921747767656,False
2018-07-27,0.8055336016617097,False
2018-07-30,0.8024124977877871,False
2018-07-31,0.7970717926638966,False
2018-08-01,0.7307190617013478,False
2018-08-02,0.706229791660963,False
2018-08-03,0.7092579032888155,False
2018-08-06,0.70794093550171,False
2018-08-07,0.7147670858802999,False
2018-08-08,0.7196828040869372,False
2018-08-09,0.7107953483653895,False
2018-08-10,0.7086376330326052,False
2018-08-13,0.7262522635256004,False
2018-08-14,0.6535902631464817,False
2018-08-15,0.6368368848410517,False
2018-08-16,0.5187211540335204,False
2018-08-17,0.5465325238850457,False
2018-08-20,0.6055138932818745,False
2018-08-21,0.5819811259286944,False
2018-08-22,0.6041296033835544,False
2018-08-23,0.6354941361857958,False
2018-08-24,0.5874154494746229,False
2018-08-27,0.5853896870594759,False
2018-08-28,0.5065764319296218,False
2018-08-29,0.48753263972861,False
2018-08-30,0.4669143537680057,False
2018-08-31,0.6045296734027141,False
2018-09-04,0.6068785241831243,False
2018-09-05,0.6078359135454465,False
2018-09-06,0.5985702419596981,False
2018-09-07,0.5511753124011073,False
2018-09-10,0.39568878953195524,False
2018-09-11,0.4482532508567609,False
2018-09-12,0.5122633134083555,False
2018-09-13,0.6232935569920305,False
2018-09-14,0.5954379364078457,False
2018-09-17,0.5696774418698528,False
2018-09-18,0.610453548903229,False
2018-09-19,0.6129211327865596,False
2018-09-20,0.6807028389917104,False
2018-09-21,0.6366230429984245,False
2018-09-24,0.6344068238663948,False
2018-09-25,0.7545807526405947,False
2018-09-26,0.7452474950035295,False
2018-09-27,0.7228670623998938,False
2018-09-28,0.7159469187227558,False
2018-10-01,0.7462986023072028,False
2018-10-02,0.7621455778897337,False
2018-10-03,0.7377613072216131,False
2018-10-04,0.7569447426064755,False
2018-10-05,0.6703820790822403,False
2018-10-08,0.5336591413066825,False
2018-10-09,0.5265137708982428,False
2018-10-10,0.6396565357892469,False
2018-10-11,0.5499711336899029,False
2018-10-12,0.37508040137114035,False
2018-10-15,0.42848378666709486,False
2018-10-16,0.451705947198811,False
2018-10-17,0.4290035712632439,False
2018-10-18,0.37359369445677026,False
2018-10-19,0.28535560849363206,False
2018-10-22,0.27347058650932515,False
2018-10-23,0.2719248161905412,False
2018-10-24,0.26775408425480074,False
2018-10-25,0.24393047418009994,False
2018-10-26,0.26411296550340513,False
2018-10-29,0.3687499379720123,False
2018-10-30,0.3176845642932199,False
2018-10-31,0.33388387790258356,False
2018-11-01,0.32156300836624757,False
2018-11-02,0.3344682818340107,False
2018-11-05,0.4014761880047058,False
2018-11-06,0.4990758655122959,False
2018-11-07,0.5086765962448172,False
2018-11-08,0.49431122770091657,False
2018-11-09,0.5474582161338257,False
2018-11-12,0.554968043621885,False
2018-11-13,0.5744669720783095,False
2018-11-14,0.7235303112535391,False
2018-11-15,0.6048433717791419,False
2018-11-16,0.5494493193631876,False
2018-11-19,0.6023194292074922,False
2018-11-20,0.4955591087626879,False
2018-11-21,0.6437607828032376,False
2018-11-23,0.6077096400929094,False
2018-11-26,0.5574705264942637,False
2018-11-27,0.4468422701138534,False
2018-11-28,0.40211749359775345,False
2018-11-29,0.25867764628915096,False
2018-11-30,0.21951340764418392,False
2018-12-03,0.22154432154374587,False
2018-12-04,0.2405026251209142,False
2018-12-06,0.1527618948176569,False
2018-12-07,0.42423262439230475,False
2018-12-10,0.156701173234297,False
2018-12-11,0.4508092704118355,False
2018-12-12,0.353810452512522,False
2018-12-13,0.3708047252504888,False
2018-12-14,0.3221035978855903,False
2018-12-17,0.40529151936038543,False
2018-12-18,0.5898786635385472,False
2018-12-19,0.6667352230359854,False
2018-12-20,0.6566783804760241,False
2018-12-21,0.772389298884633,False
2018-12-24,0.7137262597011581,False
2018-12-26,0.940390521912119,False
2018-12-27,0.8597416324841041,False
2018-12-28,0.883579216107541,False
2018-12-31,0.9402543455737722,False
2019-01-02,0.9772646917862174,False
2019-01-03,0.9740997672209528,False
2019-01-04,0.9677431840409411,False
2019-01-07,0.9432151301472025,False
2019-01-08,0.9455437531458979,False
2019-01-09,0.7125333067672168,False
2019-01-10,0.5436899003156692,False
2019-01-11,0.5355486633928569,False
2019-01-14,0.5656686838040049,False
2019-01-15,0.4209280557950816,False
2019-01-16,0.3618569193810658,False
2019-01-17,0.7859996676110015,False
2019-01-18,0.7884339159532886,False
2019-01-22,0.7351678976319116,False
2019-01-23,0.8278836083313186,False
2019-01-24,0.8436850393980984,False
2019-01-25,0.8127285150886168,False
2019-01-28,0.760498583372679,False
2019-01-29,0.8379660538521108,False
2019-01-30,0.86206890583041,False
2019-01-31,0.8690912626954483,False
2019-02-01,0.8841091469389781,False
2019-02-04,0.8755204837829247,False
2019-02-05,0.8956015224598168,False
2019-02-06,0.91190683236851,False
2019-02-07,0.9045825317523497,False
